-38.1231	2.48941e-05
-37.4299	2.70871e-05
-37.4299	2.94418e-05
-38.1231	3.06829e-05
-37.4299	3.19681e-05
-38.1231	3.32988e-05
-37.4299	3.46765e-05
-37.4299	3.7578e-05
-36.7368	4.06843e-05
-37.4299	4.2318e-05
-36.7368	4.40075e-05
-37.4299	4.57545e-05
-36.7368	4.75605e-05
-37.4299	4.94273e-05
-36.7368	5.13567e-05
-37.4299	5.33503e-05
-36.7368	5.54101e-05
-37.4299	5.75379e-05
-36.7368	5.97356e-05
-37.4299	6.20052e-05
-36.7368	6.43487e-05
-37.4299	6.67681e-05
-36.7368	6.92656e-05
-37.4299	7.18432e-05
-36.7368	7.45033e-05
-37.4299	7.7248e-05
-36.7368	8.00797e-05
-37.4299	8.30007e-05
-36.7368	8.60134e-05
-37.4299	8.91203e-05
-36.7368	9.23239e-05
-37.4299	9.56269e-05
-36.7368	9.90318e-05
-37.4299	0.000102541
-36.7368	0.000106158
-37.4299	0.000109885
-36.7368	0.000113726
-37.4299	0.000117682
-36.7368	0.000121757
-37.4299	0.000125955
-36.7368	0.000130278
-37.4299	0.000134729
-36.7368	0.000139313
-37.4299	0.000144031
-36.7368	0.000148888
-37.4299	0.000153887
-36.7368	0.000159032
-37.4299	0.000164326
-36.7368	0.000169773
-37.4299	0.000175377
-36.7368	0.000181142
-37.4299	0.000187071
-36.7368	0.00019317
-37.4299	0.000199441
-36.7368	0.000205889
-37.4299	0.000212519
-36.7368	0.000219335
-37.4299	0.000226341
-36.7368	0.000233542
-37.4299	0.000240943
-36.7368	0.000248548
-37.4299	0.000256362
-36.7368	0.000264391
-37.4299	0.000272639
-36.7368	0.000281111
-37.4299	0.000289814
-36.7368	0.000298751
-37.4299	0.000307929
-36.7368	0.000317353
-37.4299	0.000327029
-36.7368	0.000336962
-36.7368	0.00034716
-36.7368	0.000357626
-36.7368	0.000368369
-36.7368	0.000379394
-36.7368	0.000390707
-36.7368	0.000402315
-36.7368	0.000414225
-36.7368	0.000426443
-36.7368	0.000438976
-36.7368	0.000451831
-36.7368	0.000465016
-36.7368	0.000478537
-36.7368	0.000492403
-36.3313	0.00050662
-36.7368	0.000521197
-36.3313	0.00053614
-36.7368	0.000551459
-36.0437	0.00056716
-36.7368	0.000583254
-36.0437	0.000599747
-36.7368	0.000616648
-36.0437	0.000633967
-36.7368	0.000651711
-36.0437	0.000669891
-36.7368	0.000688515
-36.0437	0.000707592
-36.7368	0.000727132
-36.0437	0.000747145
-36.7368	0.000767641
-35.8205	0.000788629
-36.7368	0.000810119
-35.6382	0.000832123
-36.7368	0.00085465
-35.6382	0.000877712
-36.7368	0.000901319
-35.6382	0.000925482
-36.7368	0.000950212
-35.3505	0.000975522
-36.7368	0.00100142
-35.3505	0.00102792
-36.0437	0.00105504
-35.3505	0.00108278
-36.0437	0.00111117
-35.3505	0.0011402
-36.0437	0.0011699
-35.1274	0.00120027
-35.6382	0.00123134
-34.945	0.00126311
-35.6382	0.0012956
-34.7909	0.00132882
-35.6382	0.00136279
-34.6574	0.00139751
-35.6382	0.00143301
-34.6574	0.0014693
-35.6382	0.0015064
-34.5396	0.00154431
-35.3505	0.00158306
-34.4342	0.00162266
-35.3505	0.00166313
-34.4342	0.00170448
-35.3505	0.00174672
-34.4342	0.00178989
-35.1274	0.00183399
-34.3389	0.00187903
