0	0	0.5
0	20	0.5
0	40	0.5
0	60	0.5
0	80	0.5
0	100	0.5
0	120	0.5
0	140	0.5
0	160	0.5
0	180	0.5
0	200	0.5
0	220	0.5
0	240	0.5
0	260	0.5
0	280	0.499999
0	300	0.499998
0	320	0.499995
0	340	0.49999
0	360	0.49998
0	380	0.499961
0	400	0.499928
0	420	0.499871
0	440	0.499775
0	460	0.499619
0	480	0.499375
0	500	0.499005
0	520	0.498462
0	540	0.497691
0	560	0.496629
0	580	0.495214
0	600	0.493393
0	620	0.491126
0	640	0.488402
0	660	0.485246
0	680	0.481726
0	700	0.477959
0	720	0.4741
0	740	0.470333
0	760	0.466855
0	780	0.463842
0	800	0.461431
0	820	0.459693
0	840	0.458614
0	860	0.458093
0	880	0.457949
0	900	0.457937
0	920	0.457784
0	940	0.457221
0	960	0.456017
0	980	0.454012
0	1000	0.451136
0	1020	0.447411
0	1040	0.442947
0	1060	0.437924
0	1080	0.432563
0	1100	0.427102
0	1120	0.421766
0	1140	0.416747
0	1160	0.412191
0	1180	0.408191
0	1200	0.404788
0	1220	0.40198
0	1240	0.399728
0	1260	0.397974
0	1280	0.396643
0	1300	0.39566
0	1320	0.394953
0	1340	0.394457
0	1360	0.394117
0	1380	0.393891
0	1400	0.393744
0	1420	0.39365
0	1440	0.393592
0	1460	0.393557
0	1480	0.393536
0	1500	0.393524
0	1520	0.393517
0	1540	0.393513
0	1560	0.393511
0	1580	0.39351
0	1600	0.39351
0	1620	0.393509
0	1640	0.393509
0	1660	0.393509
0	1680	0.393509
0	1700	0.393509
0	1720	0.393509
0	1740	0.393509
0	1760	0.393509
0	1780	0.393509
0	1800	0.393509
0	1820	0.393509
0	1840	0.393509
0	1860	0.393509
0	1880	0.393509
0	1900	0.393509
0	1920	0.393509
0	1940	0.393509
0	1960	0.393509
0	1980	0.393509
0	2000	0.393509
0	2020	0.393509
0	2040	0.393509
0	2060	0.393509
0	2080	0.393509
0	2100	0.393509
0	2120	0.393509
0	2140	0.393509
0	2160	0.393509
0	2180	0.393509
0	2200	0.393509
0	2220	0.393509
0	2240	0.393509
0	2260	0.393509
0	2280	0.393509
0	2300	0.393509
0	2320	0.393509
0	2340	0.393509
0	2360	0.393509
0	2380	0.393509
0	2400	0.393509
0	2420	0.393509
0	2440	0.393509
0	2460	0.393509
0	2480	0.393509
0	2500	0.393509
0	2520	0.393509
0	2540	0.393509
0	2560	0.393509
0	2580	0.393509
0	2600	0.393509
0	2620	0.393509
0	2640	0.393509
0	2660	0.393509
0	2680	0.393509
0	2700	0.393509
0	2720	0.393509
0	2740	0.393509
0	2760	0.393509
0	2780	0.393509
0	2800	0.393509
0	2820	0.393509
0	2840	0.393509
0	2860	0.393509
0	2880	0.393509
0	2900	0.393509
0	2920	0.393509
0	2940	0.393509
0	2960	0.393509
0	2980	0.393509
0	3000	0.393509
0	3020	0.393509
0	3040	0.393509
0	3060	0.393509
0	3080	0.393509
0	3100	0.393509
0	3120	0.393509
0	3140	0.393509
0	3160	0.393509
0	3180	0.393509
0	3200	0.393509
0	3220	0.393509
0	3240	0.393509
0	3260	0.393509
0	3280	0.393509
0	3300	0.393509
0	3320	0.393509
0	3340	0.393509
0	3360	0.393509
0	3380	0.393509
0	3400	0.393509
0	3420	0.393509
0	3440	0.393509
0	3460	0.393509
0	3480	0.393509
0	3500	0.393509
0	3520	0.393509
0	3540	0.393509
0	3560	0.393509
0	3580	0.393509
0	3600	0.393509
0	3620	0.393509
0	3640	0.393509
0	3660	0.393509
0	3680	0.393509
0	3700	0.393509
0	3720	0.393509
0	3740	0.393509
0	3760	0.393509
0	3780	0.393509
0	3800	0.393509
0	3820	0.393509
0	3840	0.393509
0	3860	0.393509
0	3880	0.393509
0	3900	0.393509
0	3920	0.393509
0	3940	0.393509
0	3960	0.393509
0	3980	0.393509
20	20	0.5
20	40	0.5
20	60	0.5
20	80	0.5
20	100	0.5
20	120	0.5
20	140	0.5
20	160	0.5
20	180	0.5
20	200	0.5
20	220	0.5
20	240	0.5
20	260	0.5
20	280	0.499999
20	300	0.499998
20	320	0.499995
20	340	0.499989
20	360	0.499979
20	380	0.499959
20	400	0.499925
20	420	0.499865
20	440	0.499765
20	460	0.499603
20	480	0.49935
20	500	0.498967
20	520	0.498406
20	540	0.49761
20	560	0.496515
20	580	0.495059
20	600	0.493186
20	620	0.490859
20	640	0.488064
20	660	0.484831
20	680	0.48123
20	700	0.477381
20	720	0.473443
