-38.1231	-2.14869e-11
-38.1231	-2.60856e-11
-37.4299	-3.15687e-11
-38.1231	-3.4689e-11
-37.0245	-3.80898e-11
-37.4299	-4.17937e-11
-36.7368	-4.58255e-11
-37.0245	-5.02114e-11
-36.5137	-5.49801e-11
-37.0245	-6.01622e-11
-36.5137	-6.579e-11
-36.7368	-7.18988e-11
-36.3313	-7.85261e-11
-36.5137	-8.57118e-11
-36.1772	-9.34992e-11
-36.5137	-1.01935e-10
-36.0437	-1.11067e-10
-36.3313	-1.2095e-10
-36.0437	-1.31639e-10
-36.1772	-1.43195e-10
-36.0437	-1.55682e-10
-36.1772	-1.6917e-10
-35.9259	-1.83732e-10
-36.1772	-1.99446e-10
-35.9259	-2.16396e-10
-36.0437	-2.34672e-10
-36.0437	-2.54369e-10
-36.0437	-2.75588e-10
-36.0437	-2.98439e-10
-35.8205	-3.23037e-10
-35.8205	-3.49505e-10
-35.8205	-3.77973e-10
-35.8205	-4.08582e-10
-35.8205	-4.41479e-10
-35.8205	-4.76824e-10
-35.6382	-5.14783e-10
-35.8205	-5.55536e-10
-35.484	-5.99272e-10
-35.8205	-6.46194e-10
-35.484	-6.96514e-10
-35.8205	-7.50462e-10
-35.484	-8.0828e-10
-35.8205	-8.70224e-10
-35.484	-9.36566e-10
-35.8205	-1.0076e-09
-35.484	-1.08362e-09
-35.8205	-1.16496e-09
-35.484	-1.25197e-09
-35.8205	-1.34501e-09
-35.484	-1.44447e-09
-35.8205	-1.55075e-09
-35.6382	-1.6643e-09
-35.8205	-1.78557e-09
-35.6382	-1.91504e-09
-35.8205	-2.05325e-09
-35.6382	-2.20073e-09
-35.8205	-2.35805e-09
-35.6382	-2.52584e-09
-35.8205	-2.70473e-09
-35.8205	-2.89541e-09
-35.8205	-3.0986e-09
-36.0437	-3.31507e-09
-35.8205	-3.54561e-09
-36.0437	-3.79109e-09
-35.8205	-4.05239e-09
-36.3313	-4.33047e-09
-36.0437	-4.62634e-09
-36.3313	-4.94104e-09
-36.3313	-5.27569e-09
-36.7368	-5.63147e-09
-36.7368	-6.00963e-09
-37.4299	-6.41147e-09
-36.7368	-7.77325e-09
-37.4299	-8.28438e-09
-36.3313	-8.82688e-09
-36.7368	-9.40254e-09
-35.8205	-1.00132e-08
-36.0437	-1.0661e-08
-35.484	-1.13479e-08
-35.6382	-1.20761e-08
-35.2327	-1.28479e-08
-35.3505	-1.36659e-08
-35.0321	-1.45324e-08
-35.0321	-1.54504e-08
-34.865	-1.64225e-08
-34.7909	-1.74518e-08
-34.6574	-1.85414e-08
-34.5396	-1.96945e-08
-34.4855	-2.09148e-08
-34.3389	-2.22057e-08
-34.3389	-2.35711e-08
-34.1719	-2.5015e-08
-34.1719	-2.65416e-08
-33.996	-2.81554e-08
-33.996	-2.9861e-08
-33.8464	-3.16632e-08
-33.819	-3.35672e-08
-33.6923	-3.55783e-08
-33.6687	-3.77021e-08
-33.5381	-3.99445e-08
-33.5179	-4.23118e-08
-33.3869	-4.48104e-08
-33.3695	-4.7447e-08
-33.2556	-5.02289e-08
-33.2104	-5.31634e-08
-33.1125	-5.62584e-08
-33.0605	-5.9522e-08
-32.9756	-6.29629e-08
-32.9191	-6.659e-08
-32.8348	-7.04128e-08
-32.7856	-7.4441e-08
-32.7026	-7.86849e-08
-32.6508	-8.31554e-08
-32.5701	-8.78638e-08
-32.5247	-9.28218e-08
-32.4463	-9.80417e-08
-32.3995	-1.03537e-07
-32.318	-1.0932e-07
-32.2767	-1.15405e-07
-32.1988	-1.21808e-07
-32.1518	-1.28544e-07
-32.0781	-1.35629e-07
-32.0318	-1.43079e-07
-31.9577	-1.50912e-07
-31.9085	-1.59147e-07
-31.839	-1.67803e-07
-31.788	-1.769e-07
-31.7262	-1.86459e-07
-31.6679	-1.96501e-07
-31.6069	-2.0705e-07
-31.555	-2.1813e-07
-31.4898	-2.29764e-07
-31.4385	-2.4198e-07
-31.3755	-2.54804e-07
-31.3252	-2.68265e-07
-31.2645	-2.82391e-07
